penyepak	p ə ɲ e p a ʔ
penyepakan	p ə ɲ e p a k a n
penyepit	p ə ɲ ə p i t
penyepuh	p ə ɲ ə p u h
penyepuhan	p ə ɲ ə p u h a n
penyeragaman	p ə ɲ ə r a ɡ a m a n
penyerah-terimaan	p ə ɲ ə r a h - t ə r i m a ʔ a n
penyerahan	p ə ɲ ə r a h a n
penyerang	p ə ɲ ə r a ŋ
penyerangan	p ə ɲ ə r a ŋ a n
penyeranta	p ə ɲ ə r a n t a
penyerap	p ə ɲ ə r a p
penyerapan	p ə ɲ ə r a p a n
penyerasian	p ə ɲ ə r a s i a n
penyerbuan	p ə ɲ ə r b u a n
penyerbukan	p ə ɲ ə r b u k a n
penyerempet	p ə ɲ ə r e m p e t
penyerempetan	p ə ɲ ə r e m p e t a n
penyeret	p ə ɲ e r e t
penyeretan	p ə ɲ e r e t a n
penyergap	p ə ɲ ə r ɡ a p
penyergapan	p ə ɲ ə r ɡ a p a n
penyerimpung	p ə ɲ ə r i m p u ŋ
penyerkapan	p ə ɲ ə r k a p a n
penyerkup	p ə ɲ ə r k u p
penyerobot	p ə ɲ ə r o b o t
penyerobotan	p ə ɲ ə r o b o t a n
penyerok	p ə ɲ e r o ʔ
penyerta	p ə ɲ ə r t a
penyertaan	p ə ɲ ə r t a ʔ a n
penyertifikatan	p ə ɲ e r t i f i k a t a n
penyeru	p ə ɲ ə r u
penyeruan	p ə ɲ ə r u a n
penyerupaan	p ə ɲ ə r u p a ʔ a n
penyerutan	p ə ɲ ə r u t a n
penyesah	p ə ɲ ə s a h
penyesalan	p ə ɲ ə s a l a n
penyesaran	p ə ɲ ə s a r a n
penyesat	p ə ɲ ə s a t
penyesatan	p ə ɲ ə s a t a n
penyesuaian	p ə ɲ ə s u a i a n
penyetelan	p ə ɲ ə t e l a n
penyeteman	p ə ɲ ə t e m a n
penyetir	p ə ɲ ə t i r
penyetop	p ə ɲ ə t o p
penyetopan	p ə ɲ ə t o p a n
penyetor	p ə ɲ ə t o r
penyetoran	p ə ɲ ə t o r a n
penyetrapan	p ə ɲ ə t r a p a n
penyetruman	p ə ɲ ə t r u m a n
penyetuman	p ə ɲ ə t u m a n
penyewa	p ə ɲ e w a
penyewaan	p ə ɲ e w a ʔ a n
penyiar	p ə ɲ i a r
penyiaran	p ə ɲ i a r a n
penyiasat	p ə ɲ i a s a t
penyiasatan	p ə ɲ i a s a t a n
penyidai	p ə ɲ i d a i
penyidik	p ə ɲ i d i ʔ
penyihir	p ə ɲ i h i r
penyiksaan	p ə ɲ i ʔ s a ʔ a n
penyimpan	p ə ɲ i m p a n
penyimpanan	p ə ɲ i m p a n a n
penyimpangan	p ə ɲ i m p a ŋ a n
penyingkiran	p ə ɲ i ŋ k i r a n
penyiraman	p ə ɲ i r a m a n
penyisihan	p ə ɲ i s i h a n
penyitaan	p ə ɲ i t a ʔ a n
penyok	p e ɲ o ʔ
penyokong	p ə ɲ o k o ŋ
penyu	p ə ɲ u
penyuci	p ə ɲ u tʃ i
penyucian	p ə ɲ u tʃ i a n
penyudah	p ə ɲ u d a h
penyudahan	p ə ɲ u d a h a n
penyuluh	p ə ɲ u l u h
penyuluhan	p ə ɲ u l u h a n
penyumbang	p ə ɲ u m b a ŋ
penyumbat	p ə ɲ u m b a t
penyunat	p ə ɲ u n a t
penyunting	p ə ɲ u n t i ŋ
penyuruh	p ə ɲ u r u h
penyusu	p ə ɲ u s u
penyusuan	p ə ɲ u s u a n
penyusun	p ə ɲ u s u n
penyusunan	p ə ɲ u s u n a n
penyusup	p ə ɲ u s u p
penyusupan	p ə ɲ u s u p a n
penyusutan	p ə ɲ u s u t a n
penzina	p ə n z i n a
peok	p e o ʔ
peot	p e o t
pepagan	p ə p a ɡ a n
pepah	p ə p a h
pepak	p ə p a ʔ
pepaku	p ə p a k u
peparu	p ə p a r u
pepas	p ə p a s
pepat	p ə p a t
pepatah	p ə p a t a h
pepaya	p ə p a j a
pepe	p e p e
pepek	p e p e ʔ
pepeling	p ə p e l i ŋ
peper	p e p e r
peperangan	p ə p ə r a ŋ a n
peperiksaan	p ə p ə r i ʔ s a ʔ a n
pepermin	p e p ə r m i n
pepes	p e p e s
pepesan	p e p e s a n
pepindan	p ə p i n d a n
pepohonan	p ə p o h o n a n
pepsin	p e p s i n
peptida	p e p t i d a
peptidase	p e p t i d a s ə
pepton	p e p t o n
pepuju	p ə p u dʒ u
pepunden	p ə p u n d e n
peputut	p ə p u t u t
pera	p ə r a
perabot	p ə r a b o t
perabotan	p ə r a b o t a n
perabuan	p ə r a b u a n
perabung	p ə r a b u ŋ
perada	p ə r a d a
peradaban	p ə r a d a b a n
peradilan	p ə r a d i l a n
peraduan	p ə r a d u a n
peragat	p ə r a ɡ a t
peragawan	p ə r a ɡ a w a n
peragawati	p ə r a ɡ a w a t i
peragih	p ə r a ɡ i h
perah	p ə r a h
perahan	p ə r a h a n
perahu	p ə r a h u
perahunya	p ə r a h u ɲ a
perai	p ə r a i
perairan	p ə r a i r a n
peraji	p ə r a dʒ i
perajin	p ə r a dʒ i n
perajurit	p ə r a dʒ u r i t
perak	p e r a ʔ
peraka	p ə r a k a
perakan	p e r a k a n
peraknya	p e r a ʔ ɲ a
perakuan	p ə r a k u a n
perakunan	p ə r a k u n a n
perakuntanan	p ə r a k u n t a n a n
peralahan	p ə r a l a h a n
peralatan	p ə r a l a t a n
peralihan	p ə r a l i h a n
peram	p ə r a m
peramah	p ə r a m a h
peramal	p ə r a m a l
perambut	p ə r a m b u t
perampas	p ə r a m p a s
perampok	p ə r a m p o ʔ
perampokan	p ə r a m p o k a n
peran	p ə r a n
peranakan	p ə r a n a k a n
peranan	p ə r a n a n
peranannya	p ə r a n a n ɲ a
perancah	p ə r a n tʃ a h
perancang	p ə r a n tʃ a ŋ
perancangan	p ə r a n tʃ a ŋ a n
perancis	p ə r a n tʃ i s
perang	p ə r a ŋ
perangah	p ə r a ŋ a h
perangai	p ə r a ŋ a i
perangainya	p ə r a ŋ a i ɲ a
perangan	p ə r a ŋ a n
peranggang	p ə r a ŋ ɡ a ŋ
peranggu	p ə r a ŋ ɡ u
peranginan	p ə r a ŋ i n a n
perangkaan	p ə r a ŋ k a ʔ a n
perangkap	p ə r a ŋ k a p
perangkat	p ə r a ŋ k a t
perangkatan	p ə r a ŋ k a t a n
perangsang	p ə r a ŋ s a ŋ
peranjat	p ə r a n dʒ a t
peranjingan	p ə r a n dʒ i ŋ a n
perantara	p ə r a n t a r a
perantaraan	p ə r a n t a r a ʔ a n
perantau	p ə r a n t a u
perantauan	p ə r a n t a u a n
peranti	p ə r a n t i
peranye	p ə r a ɲ ə
perap	p ə r a p
perapian	p ə r a p i a n
perapotekan	p ə r a p o t e k a n
perarakan	p ə r a r a k a n
perarangan	p ə r a r a ŋ a n
peras	p ə r a s
perasa	p ə r a s a
perasaan	p ə r a s a ʔ a n
perasaanmu	p ə r a s a ʔ a n m u
perasaannya	p ə r a s a ʔ a n ɲ a
perasan	p ə r a s a n
perasapan	p ə r a s a p a n
perasat	p ə r a s a t
perasian	p ə r a s i a n
perasingan	p ə r a s i ŋ a n
perasukan	p ə r a s u k a n
perasuransian	p ə r a s u r a n s i a n
perat	p ə r a t
perata	p ə r a t a
peraturan	p ə r a t u r a n
peratus	p ə r a t u s
perawakan	p ə r a w a k a n
perawakannya	p ə r a w a k a n ɲ a
perawan	p ə r a w a n
perawangan	p ə r a w a ŋ a n
perawas	p ə r a w a s
perawat	p ə r a w a t
perawatan	p ə r a w a t a n
perawi	p ə r a w i
perawis	p ə r a w i s
perayaan	p ə r a j a ʔ a n
perbabilan	p ə r b a b i l a n
perbadanan	p ə r b a d a n a n
perbahasa	p ə r b a h a s a
perbahasaan	p ə r b a h a s a ʔ a n
perbahasan	p ə r b a h a s a n
perbaikan	p ə r b a i k a n
perbaiki	p ə r b a i k i
perbal	p ə r b a l
perbalahan	p ə r b a l a h a n
perban	p ə r b a n
perbandaran	p ə r b a n d a r a n
perbandingan	p ə r b a n d i ŋ a n
perbani	p ə r b a n i
perbankan	p ə r b a n k a n
perbantahan	p ə r b a n t a h a n
perbanyakan	p ə r b a ɲ a k a n
perbaraan	p ə r b a r a ʔ a n
perbatasan	p ə r b a t a s a n
perbatin	p ə r b a t i n
perbauran	p ə r b a u r a n
perbawa	p ə r b a w a
perbedaan	p ə r b e d a ʔ a n
perbekalan	p ə r b ə k a l a n
perbekel	p ə r b ə k ə l
perbelanjaan	p ə r b ə l a n dʒ a ʔ a n
perbenaan	p ə r b e n a ʔ a n
perbendaan	p ə r b ə n d a ʔ a n
perbendaharaan	p ə r b ə n d a h a r a ʔ a n
perbengkelan	p ə r b e ŋ k e l a n
perbenihan	p ə r b ə n i h a n
perbentaran	p ə r b e n t a r a n
perbentrokan	p ə r b ə n t r o k a n
perbenturan	p ə r b ə n t u r a n
perbicaraan	p ə r b i tʃ a r a ʔ a n
perbincangan	p ə r b i n tʃ a ŋ a n
perbintangan	p ə r b i n t a ŋ a n
perbioskopan	p ə r b i o s k o p a n
perbuahan	p ə r b u a h a n
perbualan	p ə r b u a l a n
perbuat	p ə r b u a t
perbuatan	p ə r b u a t a n
perbuatannya	p ə r b u a t a n ɲ a
perbudakan	p ə r b u d a k a n
perbujangan	p ə r b u dʒ a ŋ a n
perbukitan	p ə r b u k i t a n
perbukuan	p ə r b u k u a n
perbulu-tangkisan	p ə r b u l u - t a ŋ k i s a n
perbungaan	p ə r b u ŋ a ʔ a n
perburuan	p ə r b u r u a n
perburuhan	p ə r b u r u h a n
perca	p ə r tʃ a
percabangan	p ə r tʃ a b a ŋ a n
percabulan	p ə r tʃ a b u l a n
percakapan	p ə r tʃ a k a p a n
percaloan	p ə r tʃ a l o a n
percampuran	p ə r tʃ a m p u r a n
percanduan	p ə r tʃ a n d u a n
percaturan	p ə r tʃ a t u r a n
percatutan	p ə r tʃ a t u t a n
percaya	p ə r tʃ a j a
percayakan	p ə r tʃ a j a k a n
percebakan	p ə r tʃ ə b a k a n
percederaan	p ə r tʃ ə d ə r a ʔ a n
percekcokan	p ə r tʃ e ʔ tʃ o k a n
percepatan	p ə r tʃ ə p a t a n
perceraian	p ə r tʃ ə r a i a n
percetakan	p ə r tʃ e t a k a n
percik	p ə r tʃ i ʔ
percikan	p ə r tʃ i k a n
percintaan	p ə r tʃ i n t a ʔ a n
percis	p ə r tʃ i s
percit	p ə r tʃ i t
percobaan	p ə r tʃ o b a ʔ a n
percontoh	p ə r tʃ o n t o h
percontohan	p ə r tʃ o n t o h a n
percukongan	p ə r tʃ u k o ŋ a n
percul	p ə r tʃ u l
percuma	p ə r tʃ u m a
percumbuan	p ə r tʃ u m b u a n
perdagangan	p ə r d a ɡ a ŋ a n
perdah	p ə r d a h
perdamaian	p ə r d a m a i a n
perdana	p ə r d a n a
perdaraan	p ə r d a r a ʔ a n
perdarahan	p ə r d a r a h a n
perdata	p ə r d a t a
perdayaan	p ə r d a j a ʔ a n
perdayangan	p ə r d a j a ŋ a n
perdebatan	p ə r d e b a t a n
perdeo	p ə r d e o
perdesaan	p ə r d e s a ʔ a n
perdikan	p ə r d i k a n
perdom	p ə r d o m
perdu	p ə r d u
perdua	p ə r d u a
pere	p ə r e
perebakan	p ə r e b a k a n
perebutan	p ə r ə b u t a n
peredam	p ə r ə d a m
peredaran	p ə r e d a r a n
peredus	p ə r ə d u s
pereh	p e r e h
perei	p ə r e i
pereka	p ə r e k a
perekam	p ə r ə k a m
perekat	p ə r ə k a t
perekayasaan	p ə r e k a j a s a ʔ a n
perekik	p ə r e k i ʔ
perekonomian	p ə r e k o n o m i a n
peremasan	p ə r ə m a s a n
perembukan	p ə r ə m b u k a n
perempat	p ə r ə m p a t
perempuan	p ə r ə m p u a n
perempuanku	p ə r ə m p u a n k u
perenang	p ə r ə n a ŋ
perencah	p ə r ə n tʃ a h
perencana	p ə r ə n tʃ a n a
perencanaan	p ə r ə n tʃ a n a ʔ a n
perenggan	p ə r ə ŋ ɡ a n
perengus	p ə r ə ŋ u s
perengut	p ə r ə ŋ u t
perenyak	p ə r ə ɲ a ʔ
perenyuk	p ə r ə ɲ u ʔ
perepat	p ə r ə p a t
perepet	p ə r e p e t
peres	p e r e s
peresih	p ə r ə s i h
peresmian	p ə r ə s m i a n
perestroika	p e r e s t r o i k a
peretel	p ə r e t e l
perewa	p ə r e w a
perfek	p e r f e ʔ
perfeksi	p e r f e ʔ s i
perfeksionis	p e r f e ʔ s i o n i s
perfeksionisme	p e r f e ʔ s i o n i s m ə
perfektif	p e r f e ʔ t i f
perforasi	p e r f o r a s i
perforator	p e r f o r a t o r
performa	p ə r f o r m a
pergabungan	p ə r ɡ a b u ŋ a n
pergaduhan	p ə r ɡ a d u h a n
pergam	p ə r ɡ a m
pergantian	p ə r ɡ a n t i a n
pergantungan	p ə r ɡ a n t u ŋ a n
pergaulan	p ə r ɡ a u l a n
pergelangan	p ə r ɡ ə l a ŋ a n
pergelutan	p ə r ɡ ə l u t a n
pergerakan	p ə r ɡ ə r a k a n
pergeseran	p ə r ɡ e s e r a n
pergi	p ə r ɡ i
pergilah	p ə r ɡ i l a h
perginya	p ə r ɡ i ɲ a
pergok	p ə r ɡ o ʔ
pergola	p ə r ɡ o l a
pergolakan	p ə r ɡ o l a k a n
pergudangan	p ə r ɡ u d a ŋ a n
pergulatan	p ə r ɡ u l a t a n
pergumulan	p ə r ɡ u m u l a n
perguruan	p ə r ɡ u r u a n
perhambaan	p ə r h a m b a ʔ a n
perhatian	p ə r h a t i a n
perhatiannya	p ə r h a t i a n ɲ a
perhatikan	p ə r h a t i k a n
perhentian	p ə r h ə n t i a n
perhiasan	p ə r h i a s a n
perhimpunan	p ə r h i m p u n a n
perhitungan	p ə r h i t u ŋ a n
perhotelan	p ə r h o t e l a n
perhubungan	p ə r h u b u ŋ a n
perhutanan	p ə r h u t a n a n
peri	p ə r i
peria	p ə r i a
perian	p ə r i a n
periang	p ə r i a ŋ
peribadatan	p ə r i b a d a t a n
peribadi	p ə r i b a d i
peribahasa	p ə r i b a h a s a
peribudi	p ə r i b u d i
peridi	p ə r i d i
perifer	p e r i f e r
periferal	p e r i f ə r a l
periferi	p e r i f e r i
perigel	p ə r i ɡ ə l
perigi	p ə r i ɡ i
perih	p ə r i h
perihal	p ə r i h a l
perikanan	p ə r i k a n a n
perikarditis	p e r i k a r d i t i s
perikatan	p ə r i k a t a n
perikemanusiaan	p ə r i k ə m a n u s i a ʔ a n
periklanan	p ə r i ʔ l a n a n
periksa	p ə r i ʔ s a
perilaku	p ə r i l a k u
perilakunya	p ə r i l a k u ɲ a
perimbangan	p ə r i m b a ŋ a n
perimeter	p e r i m e t ə r
perimpin	p ə r i m p i n
perin	p ə r i n
perinci	p ə r i n tʃ i
perincian	p ə r i n tʃ i a n
perincit	p ə r i n tʃ i t
perindu	p ə r i n d u
perindustrian	p ə r i n d u s t r i a n
pering	p ə r i ŋ
peringatan	p ə r i ŋ a t a n
peringgan	p ə r i ŋ ɡ a n
peringgi	p ə r i ŋ ɡ i
peringgitan	p ə r i ŋ ɡ i t a n
peringkat	p ə r i ŋ k a t
perintah	p ə r i n t a h
perintis	p ə r i n t i s
periode	p e r i o d ə
periodik	p e r i o d i ʔ
periodisasi	p e r i o d i s a s i
perirana	p ə r i r a n a
perisa	p ə r i s a
perisai	p ə r i s a i
perisian	p ə r i s i a n
perisik	p ə r i s i ʔ
perisikan	p ə r i s i k a n
periskop	p e r i s k o p
peristilahan	p ə r i s t i l a h a n
peristiwa	p ə r i s t i w a
perisytiharan	p ə r i ʃ t i h a r a n
perit	p ə r i t
peritonitis	p e r i t o n i t i s
periuk	p ə r i u ʔ
perizinan	p ə r i z i n a n
perjaka	p ə r dʒ a k a
perjalanan	p ə r dʒ a l a n a n
perjalanannya	p ə r dʒ a l a n a n ɲ a
perjamuan	p ə r dʒ a m u a n
perjanjian	p ə r dʒ a n dʒ i a n
perjuangan	p ə r dʒ u a ŋ a n
perjudian	p ə r dʒ u d i a n
perjumpaan	p ə r dʒ u m p a ʔ a n
perkabungan	p ə r k a b u ŋ a n
perkaitan	p ə r k a i t a n
perkakas	p ə r k a k a s
perkakasan	p ə r k a k a s a n
perkamen	p e r k a m e n
perkampungan	p ə r k a m p u ŋ a n
perkantoran	p ə r k a n t o r a n
perkapalan	p ə r k a p a l a n
perkapita	p ə r k a p i t a
perkara	p ə r k a r a
perkarakan	p ə r k a r a k a n
perkaramu	p ə r k a r a m u
perkaranya	p ə r k a r a ɲ a
perkasa	p ə r k a s a
perkataan	p ə r k a t a ʔ a n
perkataannya	p ə r k a t a ʔ a n ɲ a
perkauman	p ə r k a u m a n
perkawinan	p ə r k a w i n a n
perkawinannya	p ə r k a w i n a n ɲ a
perkayuan	p ə r k a j u a n
perkebunan	p ə r k ə b u n a n
perkecambahan	p ə r k ə tʃ a m b a h a n
perkecualian	p ə r k ə tʃ u a l i a n
perkedaian	p ə r k ə d a i a n
perkedel	p ə r k ə d e l
perkelahian	p ə r k ə l a h i a n
perkelang	p ə r k ə l a ŋ
perkeluargaan	p ə r k ə l u a r ɡ a ʔ a n
perkemahan	p ə r k e m a h a n
perkemasan	p ə r k ə m a s a n
perkembang-biakan	p ə r k ə m b a ŋ - b i a k a n
perkembangan	p ə r k ə m b a ŋ a n
perkembangannya	p ə r k ə m b a ŋ a n ɲ a
perkenaan	p ə r k ə n a ʔ a n
perkenalan	p ə r k ə n a l a n
perkenan	p ə r k ə n a n
perkencingan	p ə r k ə n tʃ i ŋ a n
perkereta-apian	p ə r k ə r e t a - a p i a n
perkerisan	p ə r k ə r i s a n
perkhidmatan	p ə r x i d m a t a n
perkilangan	p ə r k i l a ŋ a n
perkiraan	p ə r k i r a ʔ a n
perkirakan	p ə r k i r a k a n
perkolasi	p e r k o l a s i
perkolator	p e r k o l a t o r
perkomputeran	p ə r k o m p u t ə r a n
perkongsian	p ə r k o ŋ s i a n
perkosa	p ə r k o s a
perkosaan	p ə r k o s a ʔ a n
perkotaan	p ə r k o t a ʔ a n
perkubuan	p ə r k u b u a n
perkuburan	p ə r k u b u r a n
perkumpulan	p ə r k u m p u l a n
perkusi	p e r k u s i
perkutut	p ə r k u t u t
perlahan	p ə r l a h a n
perlak	p ə r l a ʔ
perlaksanaan	p ə r l a ʔ s a n a ʔ a n
perlakuan	p ə r l a k u a n
perlambang	p ə r l a m b a ŋ
perlambangan	p ə r l a m b a ŋ a n
perlanggaran	p ə r l a ŋ ɡ a r a n
perlawanan	p ə r l a w a n a n
perlembagaan	p ə r l ə m b a ɡ a ʔ a n
perleng	p ə r l e ŋ
perlengkapan	p ə r l ə ŋ k a p a n
perlente	p ə r l e n t e
perlenteh	p ə r l e n t e h
perli	p ə r l i
perlian	p ə r l i a n
perlima	p ə r l i m a
perlina	p ə r l i n a
perlindungan	p ə r l i n d u ŋ a n
perling	p ə r l i ŋ
perlip	p ə r l i p
perlipan	p ə r l i p a n
perlit	p ə r l i t
perlombaan	p ə r l o m b a ʔ a n
perlop	p ə r l o p
perlu	p ə r l u
perluasan	p ə r l u a s a n
perlunya	p ə r l u ɲ a
perlup	p ə r l u p
perlus	p ə r l u s
permadani	p ə r m a d a n i
permai	p ə r m a i
permainan	p ə r m a i n a n
permaisuri	p ə r m a i s u r i
permak	p ə r m a ʔ
permana	p ə r m a n a
permandian	p ə r m a n d i a n
permanen	p e r m a n e n
permanganat	p e r m a ŋ a n a t
permasalahan	p ə r m a s a l a h a n
permasan	p ə r m a s a n
permata	p ə r m a t a
permeabel	p e r m e a b ə l
permeabilitas	p e r m e a b i l i t a s
permen	p ə r m e n
permesinan	p ə r m ə s i n a n
permesuman	p ə r m ə s u m a n
permil	p ə r m i l
permintaan	p ə r m i n t a ʔ a n
permintaannya	p ə r m i n t a ʔ a n ɲ a
perminyakan	p ə r m i ɲ a k a n
permisi	p ə r m i s i
permisif	p ə r m i s i f
permodalan	p ə r m o d a l a n
permohonan	p ə r m o h o n a n
permukaan	p ə r m u k a ʔ a n
permukiman	p ə r m u k i m a n
permulaan	p ə r m u l a ʔ a n
permusuhan	p ə r m u s u h a n
permusyawarahan	p ə r m u ʃ a w a r a h a n
pernah	p ə r n a h
pernapasan	p ə r n a p a s a n
perniagaan	p ə r n i a ɡ a ʔ a n
pernik	p ə r n i ʔ
pernikahan	p ə r n i k a h a n
pernikahannya	p ə r n i k a h a n ɲ a
pernis	p ə r n i s
pernisan	p ə r n i s a n
pernyataan	p ə r ɲ a t a ʔ a n
perogol	p ə r o ɡ o l
perohong	p ə r o h o ŋ
peroi	p ə r o i
perokok	p ə r o k o ʔ
peroksida	p e r o ʔ s i d a
peroleh	p ə r o l e h
perolehan	p ə r o l e h a n
peroman	p ə r o m a n
perombak	p ə r o m b a ʔ
perombakan	p ə r o m b a k a n
perompak	p ə r o m p a ʔ
peron	p e r o n
peronda	p ə r o n d a
perongrong	p ə r o ŋ r o ŋ
peronyok	p ə r o ɲ o ʔ
perorangan	p ə r o r a ŋ a n
perosok	p ə r o s o ʔ
perosot	p ə r o s o t
perot	p e r o t
perpaduan	p ə r p a d u a n
perpanjangan	p ə r p a n dʒ a ŋ a n
perpatih	p ə r p a t i h
perpecahan	p ə r p ə tʃ a h a n
perpeloncoan	p ə r p ə l o n tʃ o a n
perpetaan	p ə r p ə t a ʔ a n
perpindahan	p ə r p i n d a h a n
perpisahan	p ə r p i s a h a n
perponding	p ə r p o n d i ŋ
perpustakaan	p ə r p u s t a k a ʔ a n
pers	p e r s
persada	p ə r s a d a
persahabatan	p ə r s a h a b a t a n
persaingan	p ə r s a i ŋ a n
persalinan	p ə r s a l i n a n
persamaan	p ə r s a m a ʔ a n
persangga	p ə r s a ŋ ɡ a
persangkaan	p ə r s a ŋ k a ʔ a n
persatuan	p ə r s a t u a n
persaudaraan	p ə r s a u d a r a ʔ a n
persawahan	p ə r s a w a h a n
persebaran	p ə r s ə b a r a n
persediaan	p ə r s ə d i a ʔ a n
persegeraan	p ə r s ə ɡ ə r a ʔ a n
persegi	p ə r s ə ɡ i
persekitaran	p ə r s ə k i t a r a n
persekolahan	p ə r s ə k o l a h a n
persekongkolan	p ə r s ə k o ŋ k o l a n
persekot	p ə r s ə k o t
persekutuan	p ə r s ə k u t u a n
perselingkuhan	p ə r s ə l i ŋ k u h a n
perselisihan	p ə r s ə l i s i h a n
persemadian	p ə r s ə m a d i a n
persemayaman	p ə r s ə m a j a m a n
persembahan	p ə r s ə m b a h a n
persembahyangan	p ə r s ə m b a h j a ŋ a n
persembunyian	p ə r s ə m b u ɲ i a n
persen	p ə r s e n
persenan	p ə r s e n a n
persendian	p ə r s ə n d i a n
persengketaan	p ə r s ə ŋ k e t a ʔ a n
persenjangan	p ə r s ə n dʒ a ŋ a n
persenjataan	p ə r s ə n dʒ a t a ʔ a n
persentase	p ə r s e n t a s ə
persentuhan	p ə r s ə n t u h a n
perseorangan	p ə r s ə o r a ŋ a n
persepak-bolaan	p ə r s e p a k - b o l a ʔ a n
persepakatan	p ə r s ə p a k a t a n
persepatuan	p ə r s ə p a t u a n
persepsi	p ə r s e p s i
perseptif	p ə r s e p t i f
persepuluh	p ə r s ə p u l u h
persepuluhan	p ə r s ə p u l u h a n
perserian	p ə r s ə r i a n
perserikatan	p ə r s ə r i k a t a n
perseroan	p ə r s e r o a n
persetan	p ə r s e t a n
perseteruan	p ə r s ə t ə r u a n
persetubuhan	p ə r s ə t u b u h a n
persetujuan	p ə r s ə t u dʒ u a n
persiapan	p ə r s i a p a n
persiaran	p ə r s i a r a n
persidangan	p ə r s i d a ŋ a n
persih	p ə r s i h
persik	p e r s i ʔ
persil	p e r s i l
persilangan	p ə r s i l a ŋ a n
persimpangan	p ə r s i m p a ŋ a n
persinggahan	p ə r s i ŋ ɡ a h a n
persis	p ə r s i s
persisi	p ə r s i s i
perslah	p ə r s l a h
persneling	p ə r s n e l i ŋ
persoalan	p ə r s o a l a n
persoalannya	p ə r s o a l a n ɲ a
person	p ə r s o n
persona	p ə r s o n a
personal	p ə r s o n a l
personalia	p ə r s o n a l i a
personalitas	p ə r s o n a l i t a s
personel	p ə r s o n e l
personifikasi	p ə r s o n i f i k a s i
personil	p ə r s o n i l
perspektif	p e r s p e ʔ t i f
persuasi	p e r s u a s i
persuasif	p e r s u a s i f
persundalan	p ə r s u n d a l a n
persuratan	p ə r s u r a t a n
persyaratan	p ə r ʃ a r a t a n
pertahanan	p ə r t a h a n a n
pertal	p ə r t a l
pertalan	p ə r t a l a n
pertalian	p ə r t a l i a n
pertama	p ə r t a m a
pertamanya	p ə r t a m a ɲ a
pertambahan	p ə r t a m b a h a n
pertambangan	p ə r t a m b a ŋ a n
pertanda	p ə r t a n d a
pertandingan	p ə r t a n d i ŋ a n
pertanggung-jawaban	p ə r t a ŋ ɡ u ŋ - dʒ a w a b a n
pertanggungan	p ə r t a ŋ ɡ u ŋ a n
pertanian	p ə r t a n i a n
pertanyaan	p ə r t a ɲ a ʔ a n
pertapa	p ə r t a p a
pertapaan	p ə r t a p a ʔ a n
pertaruhan	p ə r t a r u h a n
pertarungan	p ə r t a r u ŋ a n
perteduhan	p ə r t ə d u h a n
pertegasan	p ə r t ə ɡ a s a n
pertekstilan	p ə r t e ʔ s t i l a n
pertelekomunikasian	p ə r t e l e k o m u n i k a s i a n
pertelevisian	p ə r t e l e v i s i a n
pertelingkahan	p ə r t ə l i ŋ k a h a n
perteluran	p ə r t ə l u r a n
pertembakauan	p ə r t ə m b a k a u a n
pertembungan	p ə r t ə m b u ŋ a n
pertempuran	p ə r t ə m p u r a n
pertemuan	p ə r t ə m u a n
pertengahan	p ə r t ə ŋ a h a n
pertengkaran	p ə r t ə ŋ k a r a n
pertentangan	p ə r t ə n t a ŋ a n
pertentaraan	p ə r t ə n t a r a ʔ a n
pertenunan	p ə r t ə n u n a n
pertenungan	p ə r t ə n u ŋ a n
pertepatan	p ə r t ə p a t a n
perteraan	p ə r t ə r a ʔ a n
pertiga	p ə r t i ɡ a
pertikaian	p ə r t i k a i a n
pertimbangan	p ə r t i m b a ŋ a n
pertindihan	p ə r t i n d i h a n
pertiwi	p ə r t i w i
pertobatan	p ə r t o b a t a n
pertokoan	p ə r t o k o a n
pertolongan	p ə r t o l o ŋ a n
pertua	p ə r t u a
pertubuhan	p ə r t u b u h a n
pertukangan	p ə r t u k a ŋ a n
pertukaran	p ə r t u k a r a n
pertumbuhan	p ə r t u m b u h a n
pertumpahan	p ə r t u m p a h a n
pertunangan	p ə r t u n a ŋ a n
pertunjukan	p ə r t u n dʒ u k a n
pertusis	p ə r t u s i s
pertuturan	p ə r t u t u r a n
peru	p ə r u
peruak	p ə r u a ʔ
peruan	p ə r u a n
peruang	p ə r u a ŋ
perubahan	p ə r u b a h a n
perubalsem	p e r u b a l s ə m
perubatan	p ə r u b a t a n
perudang	p ə r u d a ŋ
peruk	p ə r u ʔ
perum	p ə r u m
perumahan	p ə r u m a h a n
perumpamaan	p ə r u m p a m a ʔ a n
perumpung	p ə r u m p u ŋ
perumus	p ə r u m u s
perumusan	p ə r u m u s a n
perun	p ə r u n
perundangan	p ə r u n d a ŋ a n
perunding	p ə r u n d i ŋ
perundingan	p ə r u n d i ŋ a n
perunggu	p ə r u ŋ ɡ u
perunjung	p ə r u n dʒ u ŋ
peruntukan	p ə r u n t u k a n
perupuk	p ə r u p u ʔ
perus	p ə r u s
perusa	p ə r u s a
perusahaan	p ə r u s a h a ʔ a n
perusahaannya	p ə r u s a h a ʔ a n ɲ a
perusak	p ə r u s a ʔ
perusakan	p ə r u s a k a n
perusi	p ə r u s i
perusuh	p ə r u s u h
perut	p ə r u t
perutku	p ə r u t k u
perutnya	p ə r u t ɲ a
perutusan	p ə r u t u s a n
perversi	p e r v e r s i
